vehicle_id,vehicle_type,driver_id,fuel_efficiency,maintenance_cost
V3045,Truck,D03045,13.31569498,62.89066909
V3046,Motorbike,D03046,10.91449931,327.5824331
V3047,Van,D03047,8.580853019,235.1463068
V3048,Truck,D03048,13.94228043,464.8255295
V3049,Truck,D03049,5.701966114,274.80304
V3050,Van,D03050,14.80322073,369.0388157
V3051,Van,D03051,11.1629179,148.4908215
V3052,Van,D03052,6.83464254,392.438104
V3053,Truck,D03053,11.79069099,374.4298897
V3054,Motorbike,D03054,12.6338126,456.8367688
V3055,Van,D03055,9.293427834,65.21973877
V3056,Van,D03056,13.61632606,251.3753139
V3057,Van,D03057,6.507324073,355.6199312
V3058,Van,D03058,7.788375836,92.82375504
V3059,Motorbike,D03059,5.934923616,234.7718302
V3060,Motorbike,D03060,7.108778406,473.9659714
V3061,Van,D03061,7.387288119,246.1705209
V3062,Motorbike,D03062,14.17633191,493.4321526
V3063,Motorbike,D03063,5.781096888,75.57757749
V3064,Motorbike,D03064,9.274151202,373.0233993
V3065,Truck,D03065,10.32398687,311.4573063
V3066,Van,D03066,13.98693054,275.2428547
V3067,Truck,D03067,14.97696219,486.8813307
V3068,Motorbike,D03068,12.53388115,108.3426802
V3069,Truck,D03069,14.70790991,453.1995283
V3070,Van,D03070,12.87101133,361.058185
V3071,Van,D03071,14.63202641,166.548233
V3072,Van,D03072,12.07270726,455.7511155
V3073,Van,D03073,5.797634255,243.182713
V3074,Motorbike,D03074,9.01920187,416.4022976
V3075,Van,D03075,11.46597284,224.9764327
V3076,Motorbike,D03076,8.507185095,432.9188723
V3077,Truck,D03077,7.733839181,336.4831033
V3078,Van,D03078,10.77399267,113.4709851
V3079,Van,D03079,14.33501877,342.3484236
V3080,Truck,D03080,5.349818735,136.1051432
V3081,Van,D03081,12.69231204,235.3651826
V3082,Van,D03082,12.22727278,126.6330129
V3083,Van,D03083,14.63953425,59.90725205
V3084,Motorbike,D03084,14.30711222,145.3489428
V3085,Van,D03085,12.62232562,291.3674107
V3086,Truck,D03086,10.20408765,266.7024355
V3087,Truck,D03087,7.042675532,275.673693
V3088,Van,D03088,10.45235718,161.4590953
V3089,Truck,D03089,12.65351994,358.3225403
V3090,Truck,D03090,13.95669213,366.9184791
V3091,Van,D03091,12.89712009,211.0855215
V3092,Van,D03092,6.952669352,446.5265398
V3093,Van,D03093,10.99686314,339.8104475
V3094,Motorbike,D03094,8.321734595,370.8676739
V3095,Van,D03095,5.092056674,174.8029631
V3096,Van,D03096,7.002209358,50.27523582
V3097,Motorbike,D03097,6.132206499,439.4190254
V3098,Van,D03098,13.42719124,420.0909731
V3099,Van,D03099,7.585062521,105.4363496
V3100,Van,D03100,7.846979689,218.3473107
V3101,Truck,D03101,14.59936572,347.6026888
V3102,Van,D03102,8.79086723,343.4498857
V3103,Van,D03103,5.095856401,437.1576507
V3104,Motorbike,D03104,7.838461483,113.1206727
V3105,Motorbike,D03105,6.192995806,243.4728865
V3106,Van,D03106,6.028085617,93.75098807
V3107,Truck,D03107,5.774872901,225.3178618
V3108,Truck,D03108,10.9325947,56.79835051
V3109,Van,D03109,6.893477236,454.2228793
V3110,Van,D03110,8.61242794,287.1697986
V3111,Truck,D03111,13.62017716,432.4110174
V3112,Van,D03112,9.243381398,76.95711545
V3113,Truck,D03113,14.1569135,152.3561497
V3114,Motorbike,D03114,9.979380534,166.7209978
V3115,Truck,D03115,8.988366148,224.0111726
V3116,Motorbike,D03116,12.50388927,411.2898676
V3117,Motorbike,D03117,5.731750988,223.9510432
V3118,Van,D03118,5.89478383,142.0940883
V3119,Motorbike,D03119,11.51973714,79.24561715
V3120,Van,D03120,9.869407132,85.77128676
V3121,Van,D03121,12.9041525,392.0212427
V3122,Van,D03122,14.16270837,250.161346
V3123,Van,D03123,8.883668777,376.7815049
V3124,Van,D03124,10.96410027,357.0292048
V3125,Van,D03125,10.00696628,110.9131078
V3126,Van,D03126,14.81610656,114.2995704
V3127,Truck,D03127,13.31084407,389.9039069
V3128,Van,D03128,14.11737708,374.5707321
V3129,Truck,D03129,7.543400876,220.1138451
V3130,Truck,D03130,12.72526423,84.8400185
V3131,Truck,D03131,7.65473225,55.44410976
V3132,Truck,D03132,7.087425334,179.6706273
V3133,Truck,D03133,14.4426616,54.15002311
V3134,Motorbike,D03134,5.193044167,153.5326795
V3135,Truck,D03135,14.65388704,238.7753331
V3136,Van,D03136,6.49261897,104.6370944
V3137,Truck,D03137,13.19438082,96.92499102
V3138,Motorbike,D03138,7.759225531,453.3968461
V3139,Van,D03139,8.507023274,313.4615131
V3140,Van,D03140,7.167577113,470.505059
V3141,Van,D03141,10.85514042,205.6217737
V3142,Van,D03142,8.480955475,354.7152218
V3143,Van,D03143,11.57393039,142.1112536
V3144,Truck,D03144,5.156473179,328.2531428
V3145,Motorbike,D03145,5.643748835,108.3135785
V3146,Van,D03146,5.996611527,50.93628763
V3147,Van,D03147,9.189936853,469.1893106
V3148,Motorbike,D03148,13.14796173,299.7024693
V3149,Van,D03149,13.8817791,467.1232983
V3150,Motorbike,D03150,7.448107401,200.2241857
V3151,Van,D03151,10.74369724,197.5037311
V3152,Motorbike,D03152,12.68364993,230.2947508
V3153,Truck,D03153,7.888294299,367.7184428
V3154,Motorbike,D03154,9.090077367,304.6138854
V3155,Motorbike,D03155,10.23974203,466.4097082
V3156,Truck,D03156,6.348748464,61.44840551
V3157,Truck,D03157,5.259822937,368.6881721
V3158,Van,D03158,6.528058093,198.6474602
V3159,Motorbike,D03159,11.26853621,131.1051433
V3160,Truck,D03160,5.736182615,279.6780301
V3161,Van,D03161,6.896963649,277.2787029
V3162,Truck,D03162,8.378538857,111.6549629
V3163,Van,D03163,5.778700643,140.8532253
V3164,Van,D03164,6.916992712,233.6740992
V3165,Motorbike,D03165,14.11269789,233.9651356
V3166,Van,D03166,5.192991322,192.9011628
V3167,Motorbike,D03167,11.53431924,116.8453182
V3168,Van,D03168,8.844089309,51.9681556
V3169,Truck,D03169,11.72648739,486.6057781
V3170,Van,D03170,10.8869172,474.5746534
V3171,Van,D03171,7.234987544,267.6426706
V3172,Motorbike,D03172,13.47209488,497.773289
V3173,Motorbike,D03173,9.919403826,353.1444489
V3174,Truck,D03174,13.22536019,80.98589192
V3175,Truck,D03175,9.060125362,102.9731896
V3176,Truck,D03176,14.84685554,462.2498797
V3177,Motorbike,D03177,12.70489359,333.523491
V3178,Motorbike,D03178,14.65950205,429.432632
V3179,Motorbike,D03179,10.14326479,454.2213423
V3180,Van,D03180,9.736911323,251.5739051
V3181,Van,D03181,12.55453809,71.83667821
V3182,Van,D03182,13.80291263,134.726157
V3183,Truck,D03183,14.64145796,79.95737629
V3184,Van,D03184,8.24551906,134.9329306
V3185,Truck,D03185,12.98704574,234.7398169
V3186,Truck,D03186,7.106455976,103.1885647
V3187,Motorbike,D03187,10.45574347,125.0299615
V3188,Motorbike,D03188,6.798481484,250.6198019
V3189,Van,D03189,8.473973618,203.0769277
V3190,Van,D03190,14.31358367,260.4461559
V3191,Van,D03191,6.460906998,243.1274125
V3192,Motorbike,D03192,11.32400895,340.0151117
V3193,Motorbike,D03193,10.92954273,471.735297
V3194,Motorbike,D03194,6.207383527,98.5389523
V3195,Motorbike,D03195,8.259790438,94.66706719
V3196,Truck,D03196,10.62981505,433.76275
V3197,Van,D03197,6.87178609,277.8785171
V3198,Van,D03198,13.00623656,394.8822606
V3199,Van,D03199,14.7215651,146.9398566
V3200,Motorbike,D03200,7.147594,422.9881579
V3201,Van,D03201,6.869119648,465.7309809
V3202,Truck,D03202,9.549350718,335.967357
V3203,Van,D03203,12.47765277,97.64555966
V3204,Motorbike,D03204,7.816006102,452.8826664
V3205,Truck,D03205,5.198799087,406.6194773
V3206,Van,D03206,10.41220628,387.8949994
V3207,Van,D03207,14.56600568,66.52768501
V3208,Truck,D03208,8.912768554,409.5331364
V3209,Van,D03209,9.201345542,112.0779547
V3210,Motorbike,D03210,14.68901717,150.0737793
V3211,Van,D03211,11.94607612,309.7106757
V3212,Motorbike,D03212,12.19171923,169.2413478
V3213,Truck,D03213,10.62702005,347.6066928
V3214,Truck,D03214,14.74609211,323.6317015
V3215,Motorbike,D03215,11.88866484,98.66731911
V3216,Van,D03216,13.95032752,345.2065608
V3217,Van,D03217,11.99378866,465.7797094
V3218,Motorbike,D03218,12.35115825,122.4994573
V3219,Van,D03219,7.904109221,318.6779094
V3220,Motorbike,D03220,8.03478698,203.8394174
V3221,Truck,D03221,12.8298465,256.8252523
V3222,Truck,D03222,7.967062892,179.1500806
V3223,Truck,D03223,10.62770071,209.3587864
V3224,Motorbike,D03224,7.493523109,63.01032047
V3225,Truck,D03225,13.16983381,491.6982821
V3226,Motorbike,D03226,6.105013512,331.1599649
V3227,Motorbike,D03227,13.2944664,275.3175157
V3228,Van,D03228,11.02729801,222.6719073
V3229,Van,D03229,6.869095348,292.7185515
V3230,Van,D03230,10.42035386,221.0476994
V3231,Van,D03231,7.824988368,211.9585674
V3232,Van,D03232,8.234673347,258.7759438
V3233,Van,D03233,8.515280416,174.1923652
V3234,Motorbike,D03234,5.63319247,131.022455
V3235,Motorbike,D03235,14.85961684,300.4726542
V3236,Motorbike,D03236,5.315346281,429.2444463
V3237,Motorbike,D03237,11.62496873,118.77268
V3238,Van,D03238,8.712276478,64.73045327
V3239,Van,D03239,11.46010291,161.0652853
V3240,Motorbike,D03240,8.562482531,490.8742896
V3241,Van,D03241,11.73750646,422.9411332
V3242,Motorbike,D03242,12.29235509,318.1397241
V3243,Van,D03243,11.9055264,468.1620119
V3244,Van,D03244,6.139619814,250.3756026
V3245,Motorbike,D03245,11.56893235,492.4762712
V3246,Motorbike,D03246,7.799875495,183.3359203
V3247,Truck,D03247,5.288013706,158.1375873
V3248,Motorbike,D03248,9.148306719,337.1216905
V3249,Van,D03249,9.335431028,220.1692856
V3250,Truck,D03250,9.671741334,331.8644939
V3251,Motorbike,D03251,12.04824165,187.2479832
V3252,Van,D03252,8.088438091,328.0632156
V3253,Van,D03253,8.152805131,174.0858173
V3254,Van,D03254,5.605522562,72.93743097
V3255,Van,D03255,11.86821216,460.4611559
V3256,Van,D03256,10.67826091,447.4423408
V3257,Van,D03257,8.494251127,486.8591672
V3258,Truck,D03258,12.05188979,372.4372293
V3259,Motorbike,D03259,10.37357749,357.22453
V3260,Van,D03260,9.692449459,301.5513815
V3261,Motorbike,D03261,10.11324544,106.6740874
V3262,Van,D03262,11.36348125,135.1558899
V3263,Van,D03263,11.60002605,180.2613599
V3264,Van,D03264,7.889578191,450.5703632
V3265,Van,D03265,6.407433634,127.8362861
V3266,Van,D03266,6.566341812,465.2929285
V3267,Van,D03267,11.39390886,285.2535799
V3268,Van,D03268,13.72873286,372.006336
V3269,Truck,D03269,9.094962783,99.61001901
V3270,Van,D03270,6.695201603,171.0650969
V3271,Truck,D03271,12.56602498,481.3333737
V3272,Truck,D03272,13.32489474,169.7674761
V3273,Motorbike,D03273,13.80582443,183.4347742
V3274,Van,D03274,11.06831429,138.9188232
V3275,Van,D03275,13.60728559,108.0831494
V3276,Van,D03276,5.154149584,154.9659387
V3277,Motorbike,D03277,6.072358018,339.0471014
V3278,Van,D03278,5.925760671,254.9154801
V3279,Motorbike,D03279,12.12604684,299.1901264
V3280,Van,D03280,5.695817835,105.0641729
V3281,Motorbike,D03281,9.963643725,410.9524012
V3282,Motorbike,D03282,9.727068986,402.8426153
V3283,Motorbike,D03283,8.107035236,59.71546001
V3284,Truck,D03284,13.7040517,222.5817925
V3285,Truck,D03285,6.704332019,80.94677089
V3286,Truck,D03286,8.524627844,406.4476007
V3287,Truck,D03287,12.741715,381.7713574
V3288,Motorbike,D03288,5.304223144,455.8946424
V3289,Truck,D03289,11.729504,156.3817815
V3290,Truck,D03290,13.16397726,255.3331474
V3291,Truck,D03291,14.32267839,133.0195447
V3292,Truck,D03292,13.7629664,217.0557205
V3293,Truck,D03293,8.193841168,285.0094632
V3294,Motorbike,D03294,10.86364141,73.99885543
V3295,Van,D03295,5.772934932,371.6916848
V3296,Truck,D03296,7.578700035,294.4820122
V3297,Van,D03297,5.942223787,423.0315577
V3298,Van,D03298,8.151872902,172.3012255
V3299,Truck,D03299,13.75187213,456.4944974
V3300,Van,D03300,8.471668397,499.4124139
V3301,Motorbike,D03301,10.61898103,463.6842973
V3302,Motorbike,D03302,9.333808481,400.0516141
V3303,Motorbike,D03303,9.589165243,415.5659613
V3304,Truck,D03304,14.69572052,308.1849091
V3305,Motorbike,D03305,7.961544683,135.5692383
V3306,Motorbike,D03306,11.2732447,354.6683083
V3307,Motorbike,D03307,9.200626696,370.7388509
V3308,Truck,D03308,5.61146181,493.4233131
V3309,Motorbike,D03309,9.893308316,293.5855923
V3310,Motorbike,D03310,13.13343329,172.1160568
V3311,Motorbike,D03311,5.987529687,357.6526348
V3312,Truck,D03312,5.695918474,490.7191188
V3313,Motorbike,D03313,6.536315204,129.7462587
V3314,Motorbike,D03314,12.64400111,196.6990633
V3315,Van,D03315,12.23995384,293.8464292
V3316,Van,D03316,10.65017769,126.5965857
V3317,Motorbike,D03317,9.682264041,59.99928778
V3318,Van,D03318,13.88325815,201.6424051
V3319,Van,D03319,12.66697824,439.4168607
V3320,Van,D03320,13.11942251,69.5607797
V3321,Motorbike,D03321,13.13262301,243.0180766
V3322,Truck,D03322,11.42717155,392.9903478
V3323,Van,D03323,9.580146243,478.9321686
V3324,Van,D03324,13.64677753,493.4639296
V3325,Motorbike,D03325,14.26007418,239.8862213
V3326,Van,D03326,5.238060433,477.6729325
V3327,Motorbike,D03327,5.515548733,65.93853798
V3328,Motorbike,D03328,14.58743297,385.6626221
V3329,Truck,D03329,7.771606138,339.2357156
V3330,Van,D03330,13.7336944,162.2848359
V3331,Truck,D03331,8.88795119,278.2933253
V3332,Van,D03332,6.191000576,108.299182
V3333,Van,D03333,5.804432002,442.2187179
V3334,Motorbike,D03334,6.565078991,211.0541385
V3335,Motorbike,D03335,7.498931949,331.7200117
V3336,Truck,D03336,9.885183539,121.4493288
V3337,Truck,D03337,12.01497901,142.7741801
V3338,Van,D03338,14.86398576,496.3803669
V3339,Van,D03339,9.415067433,388.8888775
V3340,Truck,D03340,10.18184942,482.8873414
V3341,Motorbike,D03341,10.21815701,183.1330243
V3342,Motorbike,D03342,10.39434355,124.0532945
V3343,Van,D03343,10.17740657,276.3808086
V3344,Motorbike,D03344,5.087747551,272.600727
V3345,Van,D03345,5.017248221,128.7259312
V3346,Motorbike,D03346,5.976663181,379.9488063
V3347,Van,D03347,6.015566034,212.7998905
V3348,Truck,D03348,12.04896909,133.8643539
V3349,Motorbike,D03349,7.049160325,199.3925275
V3350,Van,D03350,13.94714105,303.6464148
V3351,Motorbike,D03351,14.2860633,376.9119195
V3352,Van,D03352,14.75893338,266.8508987
V3353,Truck,D03353,14.39081305,286.5177454
V3354,Truck,D03354,7.718883219,112.5256712
V3355,Van,D03355,10.09776845,461.6109161
V3356,Van,D03356,6.754549702,467.9258891
V3357,Van,D03357,13.06209655,357.5419657
V3358,Van,D03358,13.88431705,57.93413402
V3359,Van,D03359,13.51288839,291.6833972
V3360,Motorbike,D03360,9.333669487,333.1485374
V3361,Van,D03361,12.58673885,497.5944003
V3362,Motorbike,D03362,5.975791696,498.2301298
V3363,Van,D03363,5.402447706,435.9250559
V3364,Van,D03364,12.53236414,78.72394641
V3365,Truck,D03365,9.253552743,478.9743759
V3366,Van,D03366,14.95549265,325.6975612
V3367,Truck,D03367,5.972542159,410.3990467
V3368,Van,D03368,13.55627682,233.2367824
V3369,Truck,D03369,9.799830655,193.8512621
V3370,Van,D03370,13.27150196,258.4598655
V3371,Motorbike,D03371,13.17127282,116.0935308
V3372,Van,D03372,14.15992001,210.6797624
V3373,Truck,D03373,7.978500113,435.9278749
V3374,Truck,D03374,14.49799353,67.07771882
V3375,Motorbike,D03375,6.516669604,117.8951211
V3376,Truck,D03376,5.819687776,106.3022718
V3377,Van,D03377,9.316155174,231.3839942
V3378,Van,D03378,13.28322969,498.6441054
V3379,Van,D03379,9.734211306,128.0110686
V3380,Van,D03380,13.29286678,115.4671923
V3381,Motorbike,D03381,12.29686806,461.7750784
V3382,Truck,D03382,7.094283861,446.9227326
V3383,Truck,D03383,14.48881625,64.5081665
V3384,Truck,D03384,5.607811686,388.2676821
V3385,Truck,D03385,13.98279708,344.9595657
V3386,Truck,D03386,8.04443449,395.4833644
V3387,Van,D03387,10.00148083,272.5261047
V3388,Van,D03388,9.223518727,496.1206483
V3389,Van,D03389,6.718345569,69.73115842
V3390,Van,D03390,8.581468664,155.4672139
V3391,Motorbike,D03391,6.929344363,228.4456941
V3392,Van,D03392,7.038864755,252.4000737
V3393,Truck,D03393,6.87056836,464.6153312
V3394,Van,D03394,9.890173803,302.0019638
V3395,Truck,D03395,12.97931368,70.29994798
V3396,Truck,D03396,10.68970034,233.5383335
V3397,Van,D03397,13.93206589,237.4206856
V3398,Motorbike,D03398,11.36544489,484.4709223
V3399,Motorbike,D03399,11.89340116,319.638691
V3400,Truck,D03400,11.6760723,336.042982
V3401,Motorbike,D03401,9.494591932,370.9638641
V3402,Motorbike,D03402,11.89338822,396.5176921
V3403,Van,D03403,5.697077465,335.7729816
V3404,Motorbike,D03404,13.59851472,156.737458
V3405,Van,D03405,12.77812143,443.3206615
V3406,Truck,D03406,7.452299582,379.4539102
V3407,Van,D03407,12.68032454,383.8417183
V3408,Van,D03408,5.126426014,498.4505327
V3409,Van,D03409,7.172465725,411.1369407
V3410,Van,D03410,5.651372387,423.1181314
V3411,Motorbike,D03411,12.80226917,478.1324821
V3412,Motorbike,D03412,12.55874151,118.0102999
V3413,Motorbike,D03413,13.13636024,273.9773194
V3414,Motorbike,D03414,5.044816933,311.2551606
V3415,Motorbike,D03415,10.01232727,198.1740782
V3416,Truck,D03416,12.04836198,427.7315048
V3417,Truck,D03417,6.554011287,393.0888297
V3418,Van,D03418,11.49790728,374.3973835
V3419,Motorbike,D03419,5.841100993,498.7172479
V3420,Van,D03420,6.813258561,166.721618
V3421,Motorbike,D03421,9.75796815,380.9557633
V3422,Truck,D03422,11.53565153,298.1320137
V3423,Truck,D03423,6.45869127,190.8451321
V3424,Motorbike,D03424,6.852233308,122.2640918
V3425,Truck,D03425,7.044463671,453.1477267
V3426,Van,D03426,7.387008047,317.9549672
V3427,Truck,D03427,7.265538485,421.2202269
V3428,Van,D03428,8.951491085,295.4052428
V3429,Motorbike,D03429,11.53789651,148.9896863
V3430,Van,D03430,9.380317831,201.8969659
V3431,Van,D03431,12.75973909,221.6924791
V3432,Truck,D03432,12.19268506,487.8206656
V3433,Motorbike,D03433,6.26526914,52.53497527
V3434,Van,D03434,5.488416233,493.5497104
V3435,Van,D03435,13.77941564,491.2077358
V3436,Motorbike,D03436,5.798310666,498.2678557
V3437,Truck,D03437,6.483391807,264.4646805
V3438,Motorbike,D03438,5.221332756,483.7140363
V3439,Van,D03439,11.28336365,228.0196318
V3440,Van,D03440,10.82370563,61.8324983
V3441,Truck,D03441,14.86903666,150.9562339
V3442,Motorbike,D03442,13.86932396,475.3833102
V3443,Motorbike,D03443,9.108431775,56.194112
V3444,Truck,D03444,8.715858409,295.6973609
V3445,Van,D03445,7.968520343,84.020715
V3446,Motorbike,D03446,6.5240692,178.8784603
V3447,Van,D03447,6.380836566,89.64178282
V3448,Motorbike,D03448,6.32283708,436.7878795
V3449,Van,D03449,6.141147572,315.9818193
V3450,Motorbike,D03450,7.405120424,455.9479096
V3451,Van,D03451,8.066686303,359.7589398
V3452,Truck,D03452,14.61578971,486.9631091
V3453,Van,D03453,10.78473251,279.4449446
V3454,Motorbike,D03454,14.87595775,337.4197618
V3455,Van,D03455,8.724669478,309.338969
V3456,Van,D03456,9.576266326,267.9171933
V3457,Van,D03457,8.245786592,430.6817144
V3458,Van,D03458,6.828876509,340.0363111
V3459,Motorbike,D03459,6.431647078,410.5905192
V3460,Motorbike,D03460,14.45079198,403.8637715
V3461,Truck,D03461,14.86810682,135.9703223
V3462,Motorbike,D03462,5.449094965,342.5735896
V3463,Motorbike,D03463,6.503458747,139.8416086
V3464,Motorbike,D03464,9.235240923,312.4942152
V3465,Van,D03465,6.863334763,354.845608
V3466,Motorbike,D03466,8.638803936,498.7557822
V3467,Truck,D03467,6.290963499,63.74389017
V3468,Van,D03468,9.565117567,91.05907735
V3469,Motorbike,D03469,7.716946162,84.66201337
V3470,Truck,D03470,8.519050558,229.2625788
V3471,Truck,D03471,5.943126515,419.7147627
V3472,Motorbike,D03472,9.281280507,429.8253498
V3473,Motorbike,D03473,14.83257611,381.6408181
V3474,Truck,D03474,8.288330469,453.5952088
V3475,Motorbike,D03475,13.76429275,195.2869749
V3476,Van,D03476,13.43199142,89.66958991
V3477,Van,D03477,14.52058418,76.1688626
V3478,Motorbike,D03478,12.90109512,433.4597238
V3479,Van,D03479,11.59596827,378.6963325
V3480,Truck,D03480,13.56584444,364.3768877
V3481,Truck,D03481,5.756446807,202.8543523
V3482,Van,D03482,9.628306572,220.9573349
V3483,Van,D03483,14.89256239,481.151088
V3484,Motorbike,D03484,12.69600151,78.71213484
V3485,Motorbike,D03485,14.62075378,398.1792816
V3486,Van,D03486,12.79634356,189.3349957
V3487,Motorbike,D03487,13.74881967,67.57457829
V3488,Truck,D03488,12.06529632,384.1565498
V3489,Truck,D03489,12.60502004,198.9103486
V3490,Motorbike,D03490,10.2317801,374.9663834
V3491,Truck,D03491,14.24237701,368.4444724
V3492,Truck,D03492,13.25038911,290.6540939
V3493,Van,D03493,13.43884966,399.8179081
V3494,Van,D03494,11.73009101,311.4672459
V3495,Motorbike,D03495,8.045799471,178.9865838
V3496,Truck,D03496,5.356297954,380.3518855
V3497,Truck,D03497,14.35655129,315.1129171
V3498,Van,D03498,10.86120349,55.72727676
V3499,Van,D03499,7.981429711,455.73988
V3500,Van,D03500,6.491351078,295.5396282
V3501,Van,D03501,13.29523166,440.8822695
V3502,Motorbike,D03502,13.36520194,447.2315775
V3503,Motorbike,D03503,13.14507968,250.2349955
V3504,Truck,D03504,11.45082692,278.4469984
V3505,Van,D03505,8.660153876,237.0894745
V3506,Van,D03506,8.040702848,252.2465489
V3507,Motorbike,D03507,5.085547701,452.8162215
V3508,Motorbike,D03508,13.33607559,404.6648063
